Date,Open,High,Low,Close,Adj Close,Volume
2018/10/25,54.427502,55.345001,54.1875,54.950001,53.486454,119423200
2018/10/26,53.974998,55.047501,53.1675,54.075001,52.634758,189033600
2018/10/29,54.797501,54.922501,51.522499,53.060001,51.646793,183742000
2018/10/30,52.787498,53.794998,52.317501,53.325001,51.904736,146640000
2018/10/31,54.220001,55.112499,54.154999,54.715,53.257713,153435600
2018/11/1,54.762501,55.59,54.202499,55.555,54.075333,233292800
2018/11/2,52.387501,53.412498,51.357498,51.869999,50.488487,365314800
2018/11/5,51.075001,51.0975,49.5425,50.397499,49.055202,264654800
2018/11/6,50.48,51.18,50.422501,50.942501,49.585682,127531600
2018/11/7,51.4925,52.514999,51.032501,52.487499,51.089535,133697600
2018/11/8,52.494999,52.529999,51.6875,52.122501,50.911282,101450400
2018/11/9,51.387501,51.502499,50.5625,51.1175,49.92963,137463200
2018/11/12,49.75,49.962502,48.447498,48.5425,47.414471,204542000
2018/11/13,47.907501,49.294998,47.862499,48.057499,46.940742,187531600
2018/11/14,48.474998,48.619999,46.482498,46.700001,45.614788,243204000
2018/11/15,47.0975,47.9925,46.724998,47.852501,46.740513,185915200
2018/11/16,47.625,48.7425,47.365002,48.3825,47.25819,147713200
2018/11/19,47.5,47.674999,46.247501,46.465,45.38525,167701200
2018/11/20,44.592499,45.3675,43.877499,44.244999,43.216839,271300800
2018/11/21,44.932499,45.067501,44.137501,44.195,43.167995,124496800
2018/11/23,43.735001,44.150002,43.025002,43.072498,42.071579,94496000
2018/11/26,43.560001,43.737499,42.564999,43.654999,42.640545,179994000
2018/11/27,42.877499,43.692501,42.720001,43.560001,42.547756,165549600
2018/11/28,44.182499,45.322498,43.732498,45.235001,44.18383,184250000
2018/11/29,45.665001,45.700001,44.424999,44.887501,43.844402,167080000
2018/11/30,45.072498,45.0825,44.2575,44.645,43.607544,158126000
2018/12/3,46.115002,46.235001,45.302502,46.205002,45.13129,163210000
2018/12/4,45.237499,45.5975,44.067501,44.172501,43.146023,165377200
2018/12/6,42.939999,43.695,42.605,43.68,42.664967,172393600
2018/12/7,43.372501,43.622501,42.075001,42.122501,41.143665,169126400
2018/12/10,41.25,42.522499,40.8325,42.400002,41.414711,248104000
2018/12/11,42.915001,42.947498,41.75,42.157501,41.177841,189126800
2018/12/12,42.599998,42.98,42.255001,42.275002,41.292618,142510800
2018/12/13,42.622501,43.142502,42.387501,42.737499,41.74437,127594400
2018/12/14,42.25,42.27,41.32,41.369999,40.408638,162814800
2018/12/17,41.362499,42.087502,40.682499,40.985001,40.032593,177151600
2018/12/18,41.345001,41.8825,41.0975,41.517502,40.552719,135366000
2018/12/19,41.5,41.862499,39.772499,40.2225,39.287819,196189200
2018/12/20,40.099998,40.5275,38.825001,39.2075,38.296394,259092000
2018/12/21,39.215,39.540001,37.407501,37.682499,36.806835,382978400
2018/12/24,37.037498,37.887501,36.647499,36.7075,35.854492,148676800
2018/12/26,37.075001,39.307499,36.68,39.2925,38.379425,234330000
2018/12/27,38.959999,39.192501,37.517502,39.037498,38.130344,212468400
2018/12/28,39.375,39.630001,38.637501,39.057499,38.149883,169165600
2018/12/31,39.6325,39.84,39.119999,39.435001,38.518612,140014000
2019/1/2,38.7225,39.712502,38.557499,39.48,38.562561,148158800
2019/1/3,35.994999,36.43,35.5,35.547501,34.721451,365248800
2019/1/4,36.1325,37.137501,35.950001,37.064999,36.203678,234428400
2019/1/7,37.174999,37.2075,36.474998,36.982498,36.123104,219111200
2019/1/8,37.389999,37.955002,37.130001,37.6875,36.811718,164101200
2019/1/9,37.822498,38.6325,37.407501,38.327499,37.436844,180396400
2019/1/10,38.125,38.4925,37.715,38.450001,37.556507,143122800
2019/1/11,38.220001,38.424999,37.877499,38.072498,37.187771,108092800
2019/1/14,37.712502,37.817501,37.305,37.5,36.628578,129756800
2019/1/15,37.567501,38.3475,37.512501,38.267502,37.378242,114843600
2019/1/16,38.27,38.970001,38.25,38.735001,37.834881,122278800
2019/1/17,38.549999,39.415001,38.314999,38.965,38.059536,119284800
2019/1/18,39.375,39.470001,38.994999,39.205002,38.293949,135004000
2019/1/22,39.102501,39.182499,38.154999,38.325001,37.43441,121576000
2019/1/23,38.537498,38.785,37.924999,38.48,37.585804,92522400
2019/1/24,38.5275,38.619999,37.935001,38.174999,37.287888,101766000
2019/1/25,38.869999,39.532501,38.580002,39.439999,38.523491,134142000
2019/1/28,38.947498,39.0825,38.415001,39.075001,38.166977,104768400
2019/1/29,39.0625,39.532501,38.5275,38.669998,37.771385,166348800
2019/1/30,40.8125,41.537498,40.057499,41.3125,40.352478,244439200
2019/1/31,41.5275,42.25,41.139999,41.610001,40.643066,162958400
2019/2/1,41.740002,42.244999,41.482498,41.630001,40.662605,130672400
2019/2/4,41.852501,42.915001,41.82,42.8125,41.817623,125982000
2019/2/5,43.215,43.77,43.087502,43.544998,42.533104,144406400
2019/2/6,43.662498,43.892502,43.212502,43.560001,42.547756,112958400
2019/2/7,43.099998,43.485001,42.584999,42.735001,41.741924,126966800
2019/2/8,42.247501,42.665001,42.105,42.602501,41.790977,95280000
2019/2/11,42.762501,42.802502,42.3125,42.357498,41.55064,83973600
2019/2/12,42.525002,42.75,42.424999,42.7225,41.908688,89134000
2019/2/13,42.8475,43.119999,42.48,42.544998,41.734566,89960800
2019/2/14,42.427502,42.814999,42.345001,42.700001,41.886616,87342800
2019/2/15,42.8125,42.924999,42.4375,42.605,41.793427,98507200
2019/2/19,42.427502,42.860001,42.372501,42.732498,41.918495,75891200
2019/2/20,42.797501,43.330002,42.747501,43.0075,42.188255,104457600
2019/2/21,42.950001,43.092499,42.575001,42.764999,41.950378,68998800
2019/2/22,42.895,43.25,42.845001,43.2425,42.418781,75652800
2019/2/25,43.540001,43.967499,43.487499,43.557499,42.727783,87493600
2019/2/26,43.427502,43.825001,43.2925,43.5825,42.7523,68280800
2019/2/27,43.302502,43.75,43.182499,43.717499,42.884735,111341600
2019/2/28,43.580002,43.727501,43.23,43.287498,42.462925,112861600
2019/3/1,43.57,43.787498,43.2225,43.7425,42.90926,103544800
2019/3/4,43.922501,44.4375,43.4925,43.962502,43.125065,109744800
2019/3/5,43.985001,44,43.634998,43.8825,43.046589,78949600
2019/3/6,43.6675,43.872501,43.485001,43.630001,42.798901,83241600
2019/3/7,43.467499,43.610001,43.005001,43.125,42.303516,99185600
2019/3/8,42.580002,43.267502,42.375,43.227501,42.404068,95997600
2019/3/11,43.872501,44.779999,43.837502,44.724998,43.873039,128044000
2019/3/12,45,45.6675,44.842499,45.227501,44.365974,129870400
2019/3/13,45.5625,45.825001,45.23,45.427502,44.562164,124130000
2019/3/14,45.974998,46.025002,45.639999,45.932499,45.057541,94318000
2019/3/15,46.212502,46.8325,45.935001,46.529999,45.643658,156171600
2019/3/18,46.450001,47.0975,46.447498,47.005001,46.109615,104879200
2019/3/19,47.087502,47.247501,46.48,46.6325,45.744209,126585600
2019/3/20,46.557499,47.372501,46.182499,47.040001,46.143944,124140800
2019/3/21,47.505001,49.0825,47.452499,48.772499,47.843437,204136800
2019/3/22,48.834999,49.422501,47.695,47.762501,46.85268,169630800
2019/3/25,47.877499,47.994999,46.650002,47.185001,46.286179,175381200
2019/3/26,47.915001,48.220001,46.145,46.697498,45.807961,199202000
2019/3/27,47.1875,47.439999,46.637501,47.1175,46.219963,119393600
2019/3/28,47.237499,47.389999,46.8825,47.18,46.281273,83121600
2019/3/29,47.4575,47.52,47.134998,47.487499,46.582916,94256000
2019/4/1,47.91,47.919998,47.095001,47.810001,46.899277,111448000
2019/4/2,47.772499,48.615002,47.762501,48.505001,47.581043,91062800
2019/4/3,48.3125,49.125,48.287498,48.837502,47.907207,93087200
2019/4/4,48.697498,49.092499,48.285,48.922501,47.990585,76457200
2019/4/5,49.112499,49.275002,48.982498,49.25,48.311844,74106400
2019/4/8,49.105,50.057499,49.084999,50.025002,49.072079,103526800
2019/4/9,50.080002,50.712502,49.807499,49.875,48.924942,143072800
2019/4/10,49.669998,50.185001,49.544998,50.154999,49.199608,86781200
2019/4/11,50.212502,50.25,49.610001,49.737499,48.790058,83603200
2019/4/12,49.799999,50.035,49.052502,49.717499,48.770443,111042800
2019/4/15,49.645,49.962502,49.502499,49.807499,48.858723,70146400
2019/4/16,49.865002,50.342499,49.639999,49.8125,48.863628,102785600
2019/4/17,49.884998,50.845001,49.6525,50.782501,49.815155,115627200
2019/4/18,50.779999,51.037498,50.630001,50.965,49.994179,96783200
2019/4/22,50.7075,51.235001,50.584999,51.1325,50.158489,77758000
2019/4/23,51.107498,51.9375,50.974998,51.869999,50.881939,93292000
2019/4/24,51.84,52.119999,51.762501,51.790001,50.803463,70162400
2019/4/25,51.7075,51.939999,51.279999,51.32,50.342419,74172800
2019/4/26,51.224998,51.25,50.529999,51.075001,50.102085,74596400
2019/4/29,51.099998,51.4925,50.965,51.1525,50.178104,88818800
2019/4/30,50.764999,50.849998,49.7775,50.1675,49.211864,186139600
2019/5/1,52.470001,53.827499,52.307499,52.630001,51.62746,259309200
2019/5/2,52.459999,53.162498,52.032501,52.287498,51.291485,127985200
2019/5/3,52.7225,52.959999,52.557499,52.9375,51.929108,83569600
2019/5/6,51.072498,52.209999,50.875,52.119999,51.127178,129772400
2019/5/7,51.470001,51.855,50.2075,50.715,49.74894,155054800
2019/5/8,50.474998,51.334999,50.4375,50.724998,49.758747,105358000
2019/5/9,50.099998,50.419998,49.165001,50.18,49.224133,139634400
2019/5/10,49.355,49.712502,48.192501,49.294998,48.542206,164834800
2019/5/13,46.927502,47.369999,45.712502,46.43,45.720963,229722400
2019/5/14,46.602501,47.424999,46.352501,47.165001,46.444736,146118800
2019/5/15,46.567501,47.9375,46.505001,47.73,47.001102,106178800
2019/5/16,47.477501,48.1175,47.209999,47.52,46.794319,132125600
2019/5/17,46.732498,47.724998,46.689999,47.25,46.528439,131516400
2019/5/20,45.880001,46.087502,45.07,45.772499,45.073498,154449200
2019/5/21,46.305,47,46.174999,46.650002,45.937603,113459200
2019/5/22,46.165001,46.427502,45.637501,45.695,44.997185,118994400
2019/5/23,44.950001,45.134998,44.452499,44.915001,44.229099,146118800
2019/5/24,45.049999,45.535,44.654999,44.7425,44.059231,94858800
2019/5/28,44.73,45.147499,44.477501,44.557499,43.877056,111792800
2019/5/29,44.105,44.837502,44,44.345001,43.667801,113924800
2019/5/30,44.487499,44.807499,44.1675,44.575001,43.894287,84873600
2019/5/31,44.057499,44.497501,43.747501,43.767502,43.099117,108174400
2019/6/3,43.900002,44.48,42.567501,43.325001,42.663376,161584400
2019/6/4,43.860001,44.9575,43.630001,44.91,44.224174,123872000
2019/6/5,46.07,46.247501,45.285,45.634998,44.938099,119093600
2019/6/6,45.77,46.3675,45.537498,46.305,45.597866,90105200
2019/6/7,46.627499,47.98,46.442501,47.537498,46.81155,122737600
2019/6/10,47.952499,48.842499,47.904999,48.145,47.409767,104883600
2019/6/11,48.715,49,48.400002,48.702499,47.958752,107731600
2019/6/12,48.487499,48.9925,48.3475,48.547501,47.806126,73012800
2019/6/13,48.674999,49.197498,48.400002,48.537498,47.796272,86698400
2019/6/14,47.887501,48.397499,47.575001,48.185001,47.449154,75046000
2019/6/17,48.224998,48.740002,48.0425,48.4725,47.732269,58676400
2019/6/18,49.012501,50.072498,48.802502,49.612499,48.854858,106204000
2019/6/19,49.919998,49.970001,49.327499,49.467499,48.71207,84496800
2019/6/20,50.092499,50.1525,49.5075,49.865002,49.1035,86056000
2019/6/21,49.700001,50.212502,49.537498,49.695,48.936092,191202400
2019/6/24,49.634998,50.040001,49.5425,49.645,48.886864,72881600
2019/6/25,49.607498,49.814999,48.822498,48.892502,48.145855,84281200
2019/6/26,49.442501,50.247501,49.337502,49.950001,49.187206,104270000
2019/6/27,50.072498,50.392502,49.892502,49.935001,49.172436,83598800
2019/6/28,49.669998,49.875,49.262501,49.48,48.724384,124442400
2019/7/1,50.7925,51.122501,50.162498,50.387501,49.618027,109012000
2019/7/2,50.352501,50.782501,50.34,50.682499,49.908512,67740800
2019/7/3,50.82,51.110001,50.672501,51.102501,50.322102,45448000
2019/7/5,50.837502,51.27,50.724998,51.057499,50.27779,69062000
2019/7/8,50.202499,50.349998,49.602501,50.005001,49.24136,101354400
2019/7/9,49.799999,50.377499,49.702499,50.310001,49.541714,82312000
2019/7/10,50.462502,50.932499,50.389999,50.807499,50.031612,71588400
2019/7/11,50.827499,51.0975,50.427502,50.4375,49.667259,80767200
2019/7/12,50.612499,51,50.549999,50.825001,50.048847,70380800
2019/7/15,51.022499,51.467499,51,51.302502,50.519051,67789600
2019/7/16,51.147499,51.5275,50.875,51.125,50.344257,67467200
2019/7/17,51.012501,51.272499,50.817501,50.837502,50.061153,56430000
2019/7/18,51,51.470001,50.924999,51.415001,50.629833,74162400
2019/7/19,51.447498,51.625,50.59,50.647499,49.874054,83717200
2019/7/22,50.912498,51.807499,50.9025,51.805,51.013874,89111600
2019/7/23,52.115002,52.227501,51.822498,52.209999,51.412689,73420800
2019/7/24,51.9175,52.287498,51.7925,52.1675,51.37085,59966400
2019/7/25,52.2225,52.310001,51.682499,51.755001,50.964642,55638400
2019/7/26,51.869999,52.432499,51.785,51.935001,51.141891,70475600
2019/7/29,52.115002,52.66,52.110001,52.419998,51.61948,86693600
2019/7/30,52.189999,52.540001,51.827499,52.195,51.397919,135742800
2019/7/31,54.105,55.342499,52.825001,53.259998,52.446659,277125600
2019/8/1,53.474998,54.5075,51.685001,52.107498,51.311756,216071600
2019/8/2,51.3825,51.607498,50.407501,51.005001,50.226093,163448400
2019/8/5,49.497501,49.662498,48.145,48.334999,47.596859,209572000
2019/8/6,49.077499,49.517502,48.509998,49.25,48.497894,143299200
2019/8/7,48.852501,49.889999,48.455002,49.759998,49.000103,133457600
2019/8/8,50.049999,50.8825,49.8475,50.857498,50.080845,108038000
2019/8/9,50.325001,50.689999,49.822498,50.247501,49.668159,98478800
2019/8/12,49.904999,50.512501,49.787498,50.119999,49.542126,89927600
2019/8/13,50.255001,53.035,50.119999,52.2425,51.640156,188874000
2019/8/14,50.790001,51.610001,50.647499,50.6875,50.103088,146189600
2019/8/15,50.865002,51.285,49.9175,50.435001,49.8535,108909600
2019/8/16,51.07,51.790001,50.959999,51.625,51.029778,110481600
2019/8/19,52.654999,53.182499,52.5075,52.587502,51.981182,97654400
2019/8/20,52.720001,53.337502,52.580002,52.59,51.983654,107537200
2019/8/21,53.247501,53.412498,52.900002,53.16,52.547081,86141600
2019/8/22,53.297501,53.610001,52.6875,53.115002,52.502598,89014800
2019/8/23,52.357498,53.012501,50.25,50.66,50.075905,187272000
2019/8/26,51.465,51.797501,51.264999,51.622501,51.027306,104174400
2019/8/27,51.965,52.137501,50.8825,51.040001,50.451519,103493200
2019/8/28,51.025002,51.43,50.830002,51.3825,50.790073,63755200
2019/8/29,52.125,52.330002,51.665001,52.252499,51.65004,83962000
2019/8/30,52.540001,52.612499,51.799999,52.185001,51.583324,84573600
2019/9/3,51.607498,51.744999,51.055,51.424999,50.832081,80092000
2019/9/4,52.0975,52.369999,51.830002,52.297501,51.694523,76752400
2019/9/5,53,53.4925,52.877499,53.32,52.705235,95654800
2019/9/6,53.512501,53.605,53.127499,53.314999,52.700287,77449200
2019/9/9,53.709999,54.110001,52.767502,53.5425,52.925171,109237600
2019/9/10,53.465,54.195,52.927502,54.174999,53.550373,127111600
2019/9/11,54.517502,55.927502,54.432499,55.897499,55.253017,177158400
2019/9/12,56.200001,56.605,55.715,55.772499,55.129459,128906800
2019/9/13,55,55.197498,54.255001,54.6875,54.056965,159053200
2019/9/16,54.432499,55.032501,54.389999,54.974998,54.341152,84632400
2019/9/17,54.990002,55.205002,54.779999,55.174999,54.538845,73274800
2019/9/18,55.264999,55.712502,54.860001,55.692501,55.050385,101360000
2019/9/19,55.502499,55.939999,55.092499,55.240002,54.603104,88242400
2019/9/20,55.345001,55.639999,54.3675,54.432499,53.804901,221652400
2019/9/23,54.737499,54.959999,54.412498,54.68,54.049557,76662000
2019/9/24,55.2575,55.622501,54.297501,54.419998,53.792549,124763200
2019/9/25,54.637501,55.375,54.285,55.2575,54.620396,87613600
2019/9/26,55,55.235001,54.7075,54.9725,54.338684,75334000
2019/9/27,55.134998,55.240002,54.32,54.705002,54.074268,101408000
2019/9/30,55.224998,56.145,55.197498,55.9925,55.34692,103909600
2019/10/1,56.267502,57.055,56.049999,56.147499,55.500134,139223200
2019/10/2,55.764999,55.895,54.482498,54.740002,54.108864,138449200
2019/10/3,54.607498,55.240002,53.782501,55.205002,54.568497,114426000
2019/10/4,56.41,56.872501,55.9725,56.752499,56.098156,138478800
2019/10/7,56.567501,57.482498,56.459999,56.764999,56.110516,122306000
2019/10/8,56.455002,57.014999,56.0825,56.099998,55.453178,111820000
2019/10/9,56.7575,56.947498,56.41,56.7575,56.1031,74770400
2019/10/10,56.982498,57.610001,56.825001,57.522499,56.859283,113013600
2019/10/11,58.237499,59.41,58.077499,59.052502,58.371643,166795600
2019/10/14,58.724998,59.532501,58.6675,58.967499,58.287621,96427600
2019/10/15,59.0975,59.412498,58.720001,58.830002,58.151711,87360000
2019/10/16,58.342499,58.810001,58.299999,58.592499,57.916946,73903200
2019/10/17,58.772499,59.037498,58.380001,58.82,58.141819,67585200
2019/10/18,58.647499,59.395,58.572498,59.102501,58.421066,97433600
2019/10/21,59.380001,60.247501,59.330002,60.127499,59.434246,87247200
2019/10/22,60.290001,60.549999,59.904999,59.990002,59.298336,82293600
2019/10/23,60.525002,60.810001,60.305,60.794998,60.094048,75828800
2019/10/24,61.127499,61.200001,60.452499,60.895,60.192894,69275200
2019/10/25,60.790001,61.682499,60.720001,61.645,60.934254,73477200
2019/10/28,61.855,62.3125,61.68,62.262501,61.544628,96572800
2019/10/29,62.2425,62.4375,60.642502,60.822498,60.121231,142839600
2019/10/30,61.189999,61.325001,60.302502,60.814999,60.113815,124522000
2019/10/31,61.810001,62.2925,59.314999,62.189999,61.472961,139162000
2019/11/1,62.384998,63.982498,62.290001,63.955002,63.217617,151125200
2019/11/4,64.332497,64.462502,63.845001,64.375,63.632767,103272000
2019/11/5,64.262497,64.547501,64.080002,64.282501,63.541344,79897600
2019/11/6,64.192497,64.372498,63.842499,64.309998,63.56852,75864400
2019/11/7,64.684998,65.087502,64.527496,64.857498,64.302185,94940400
2019/11/8,64.672501,65.110001,64.212502,65.035004,64.478165,69986400
2019/11/11,64.574997,65.6175,64.57,65.550003,64.98877,81821200
2019/11/12,65.387497,65.697502,65.230003,65.489998,64.929268,87388800
2019/11/13,65.282501,66.195,65.267502,66.1175,65.551399,102734400
2019/11/14,65.9375,66.220001,65.525002,65.660004,65.097816,89182800
2019/11/15,65.919998,66.445,65.752502,66.440002,65.87114,100206400
2019/11/18,66.449997,66.857498,66.057503,66.775002,66.20327,86703200
2019/11/19,66.974998,67,66.347504,66.572502,66.002502,76167200
2019/11/20,66.385002,66.519997,65.099998,65.797501,65.234146,106234400
2019/11/21,65.922501,66.002502,65.294998,65.502502,64.941666,121395200
2019/11/22,65.647499,65.794998,65.209999,65.445,64.884651,65325200
2019/11/25,65.677498,66.610001,65.629997,66.592499,66.022324,84020400
2019/11/26,66.735001,66.790001,65.625,66.072502,65.50679,105207600
2019/11/27,66.394997,66.995003,66.327499,66.959999,66.386681,65235600
2019/11/29,66.650002,67,66.474998,66.8125,66.240448,46617600
2019/12/2,66.817497,67.0625,65.862503,66.040001,65.474564,94487200
2019/12/3,64.577499,64.8825,64.072502,64.862503,64.307152,114430400
2019/12/4,65.267502,65.827499,65.169998,65.434998,64.874741,67181600
2019/12/5,65.947502,66.472504,65.682503,66.394997,65.826523,74424400
2019/12/6,66.870003,67.75,66.824997,67.677498,67.09803,106075600
2019/12/9,67.5,67.699997,66.227501,66.730003,66.158653,128042400
2019/12/10,67.150002,67.517502,66.464996,67.120003,66.545319,90420400
2019/12/11,67.202499,67.775002,67.125,67.692497,67.112915,78756800
2019/12/12,66.945,68.139999,66.830002,67.864998,67.283928,137310400
2019/12/13,67.864998,68.824997,67.732498,68.787498,68.19854,133587600
2019/12/16,69.25,70.197502,69.245003,69.964996,69.365952,128186000
2019/12/17,69.892502,70.442497,69.699997,70.102501,69.502274,114158400
2019/12/18,69.949997,70.474998,69.779999,69.934998,69.336212,116028400
2019/12/19,69.875,70.294998,69.737503,70.004997,69.405609,98369200
2019/12/20,70.557503,70.662498,69.639999,69.860001,69.261856,275978000
2019/12/23,70.1325,71.0625,70.092499,71,70.39209,98572000
2019/12/24,71.172501,71.222504,70.730003,71.067497,70.459007,48478800
2019/12/26,71.205002,72.495003,71.175003,72.477501,71.856941,93121200
2019/12/27,72.779999,73.4925,72.029999,72.449997,71.829674,146266000
2019/12/30,72.364998,73.172501,71.305,72.879997,72.255997,144114400
2019/12/31,72.482498,73.419998,72.379997,73.412498,72.783936,100805600
2020/1/2,74.059998,75.150002,73.797501,75.087502,74.444603,135480400
2020/1/3,74.287498,75.144997,74.125,74.357498,73.72084,146322800
2020/1/6,73.447502,74.989998,73.1875,74.949997,74.308266,118387200
2020/1/7,74.959999,75.224998,74.370003,74.597504,73.958794,108872000
2020/1/8,74.290001,76.110001,74.290001,75.797501,75.148521,132079200
2020/1/9,76.809998,77.607498,76.550003,77.407501,76.744728,170108400
2020/1/10,77.650002,78.167503,77.0625,77.582497,76.918221,140644800
2020/1/13,77.910004,79.267502,77.787498,79.239998,78.561531,121532000
2020/1/14,79.175003,79.392502,78.042503,78.169998,77.500702,161954400
2020/1/15,77.962502,78.875,77.387497,77.834999,77.168564,121923600
2020/1/16,78.397499,78.925003,78.022499,78.809998,78.135223,108829200
2020/1/17,79.067497,79.684998,78.75,79.682503,79.000244,137816400
2020/1/21,79.297501,79.754997,79,79.142502,78.464882,110843200
2020/1/22,79.644997,79.997498,79.327499,79.425003,78.744957,101832400
2020/1/23,79.480003,79.889999,78.912498,79.807503,79.124184,104472000
2020/1/24,80.0625,80.832497,79.379997,79.577499,78.896149,146537600
2020/1/27,77.514999,77.942497,76.220001,77.237503,76.576187,161940000
2020/1/28,78.150002,79.599998,78.047501,79.422501,78.742477,162234000
2020/1/29,81.112503,81.962502,80.345001,81.084999,80.390747,216229200
2020/1/30,80.135002,81.022499,79.6875,80.967499,80.274246,126743200
2020/1/31,80.232498,80.669998,77.072502,77.377502,76.714989,199588400
2020/2/3,76.074997,78.372498,75.555,77.165001,76.504311,173985600
2020/2/4,78.827499,79.910004,78.407501,79.712502,79.029999,136616400
2020/2/5,80.879997,81.190002,79.737503,80.362503,79.674438,118826800
2020/2/6,80.642502,81.305,80.065002,81.302498,80.606384,105425600
2020/2/7,80.592499,80.849998,79.5,80.0075,79.510727,117684000
2020/2/10,78.544998,80.387497,78.462502,80.387497,79.888359,109348800
2020/2/11,80.900002,80.974998,79.677498,79.902496,79.406372,94323200
2020/2/12,80.3675,81.805,80.3675,81.800003,81.292099,113730400
2020/2/13,81.047501,81.555,80.837502,81.217499,80.713219,94747600
2020/2/14,81.184998,81.495003,80.712502,81.237503,80.733086,80113600
2020/2/18,78.839996,79.9375,78.652496,79.75,79.254822,152531200
2020/2/19,80,81.142502,80,80.904999,80.402649,93984000
2020/2/20,80.657501,81.162498,79.552498,80.074997,79.577805,100566000
2020/2/21,79.654999,80.112503,77.625,78.262497,77.776558,129554000
2020/2/24,74.315002,76.044998,72.307503,74.544998,74.082146,222195200
2020/2/25,75.237503,75.6325,71.532501,72.019997,71.572823,230673600
2020/2/26,71.6325,74.470001,71.625,73.162498,72.708221,198054800
2020/2/27,70.275002,71.5,68.239998,68.379997,67.955421,320605600
2020/2/28,64.315002,69.602501,64.092499,68.339996,67.915665,426884800
2020/3/2,70.57,75.360001,69.43,74.702499,74.238663,341397200
2020/3/3,75.917503,76,71.449997,72.330002,71.880898,319475600
2020/3/4,74.110001,75.849998,73.282501,75.684998,75.215065,219178400
2020/3/5,73.879997,74.887497,72.852501,73.230003,72.775307,187572800
2020/3/6,70.5,72.705002,70.307503,72.2575,71.808846,226176800
2020/3/9,65.9375,69.522499,65.75,66.542503,66.129333,286744800
2020/3/10,69.285004,71.610001,67.342499,71.334999,70.892075,285290000
2020/3/11,69.347504,70.305,67.964996,68.857498,68.429955,255598800
2020/3/12,63.985001,67.5,62,62.057499,61.672176,418474000
2020/3/13,66.222504,69.980003,63.237499,69.4925,69.061012,370732000
2020/3/16,60.487499,64.769997,60,60.552502,60.176525,322423600
2020/3/17,61.877499,64.402496,59.599998,63.215,62.822491,324056000
2020/3/18,59.942501,62.5,59.279999,61.6675,61.284599,300233600
2020/3/19,61.8475,63.209999,60.6525,61.195,60.815033,271857200
2020/3/20,61.794998,62.9575,57,57.310001,56.954155,401693200
2020/3/23,57.02,57.125,53.1525,56.092499,55.744217,336752800
2020/3/24,59.09,61.922501,58.575001,61.720001,61.336773,287531200
2020/3/25,62.6875,64.5625,61.075001,61.380001,60.998886,303602000
2020/3/26,61.630001,64.669998,61.59,64.610001,64.208832,252087200
2020/3/27,63.1875,63.967499,61.762501,61.935001,61.550438,204216800
2020/3/30,62.685001,63.880001,62.349998,63.702499,63.306961,167976400
2020/3/31,63.900002,65.622498,63,63.572498,63.177769,197002000
2020/4/1,61.625,62.18,59.782501,60.227501,59.853539,176218400
2020/4/2,60.084999,61.287498,59.224998,61.232498,60.852295,165934000
2020/4/3,60.700001,61.424999,59.7425,60.352501,59.977768,129880000
2020/4/6,62.724998,65.777496,62.345001,65.6175,65.210068,201820400
2020/4/7,67.699997,67.925003,64.75,64.857498,64.454796,202887200
2020/4/8,65.684998,66.842499,65.307503,66.517502,66.104485,168895200
2020/4/9,67.175003,67.517502,66.175003,66.997498,66.581505,162116400
2020/4/13,67.077499,68.425003,66.457497,68.3125,67.888336,131022800
2020/4/14,70,72.0625,69.512497,71.762497,71.31691,194994800
2020/4/15,70.599998,71.582497,70.157501,71.107498,70.665985,131154400
2020/4/16,71.845001,72.050003,70.587502,71.672501,71.22747,157125200
2020/4/17,71.172501,71.737503,69.214996,70.699997,70.261017,215250000
2020/4/20,69.487503,70.419998,69.212502,69.232498,68.80262,130015200
2020/4/21,69.07,69.3125,66.357498,67.092499,66.675911,180991600
2020/4/22,68.402496,69.474998,68.050003,69.025002,68.596413,117057200
2020/4/23,68.967499,70.4375,68.717499,68.7575,68.330582,124814400
2020/4/24,69.300003,70.752502,69.25,70.7425,70.303253,126508800
2020/4/27,70.449997,71.135002,69.987503,70.792503,70.352943,117087600
2020/4/28,71.269997,71.457497,69.550003,69.644997,69.212555,112004800
2020/4/29,71.182503,72.417503,70.972504,71.932503,71.485863,137280800
2020/4/30,72.489998,73.6325,72.087502,73.449997,72.993935,183064000
2020/5/1,71.5625,74.75,71.462502,72.267502,71.818787,240616800
2020/5/4,72.292503,73.422501,71.580002,73.290001,72.83493,133568000
2020/5/5,73.764999,75.25,73.614998,74.389999,73.928101,147751200
2020/5/6,75.114998,75.809998,74.717499,75.157501,74.690842,142333600
2020/5/7,75.805,76.292503,75.4925,75.934998,75.463509,115215200
2020/5/8,76.410004,77.587502,76.072502,77.532501,77.259674,134048000
2020/5/11,77.025002,79.262497,76.809998,78.752502,78.475372,145946400
2020/5/12,79.457497,79.922501,77.727501,77.852501,77.578537,162301200
2020/5/13,78.037498,78.987503,75.802498,76.912498,76.641853,200622400
2020/5/14,76.127502,77.447502,75.3825,77.385002,77.112686,158929200
2020/5/15,75.087502,76.974998,75.052498,76.927498,76.656792,166348400
2020/5/18,78.292503,79.125,77.580002,78.739998,78.462914,135372400
2020/5/19,78.7575,79.629997,78.252502,78.285004,78.009521,101729600
2020/5/20,79.169998,79.879997,79.129997,79.807503,79.526665,111504800
2020/5/21,79.665001,80.222504,78.967499,79.212502,78.933754,102688800
